Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,FEYE,FireEye; Inc.,Stock,Purchase,07/21/2016,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,07/19/2016,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,07/18/2016,"$1,001 - $15,000"
Joint,WLK,Westlake Chemical Corp.,Stock,Purchase,07/18/2016,"$1,001 - $15,000"
Joint,PAA,Plains All American Pipeline; L.P.,Stock,Purchase,07/15/2016,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,07/15/2016,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,07/15/2016,"$1,001 - $15,000"
Joint,AM,Antero Midstream Partners LP,Stock,Sale (Partial),07/15/2016,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,07/14/2016,"$1,001 - $15,000"
Joint,HYH,Halyard Health; Inc.,Stock,Sale (Partial),07/14/2016,"$1,001 - $15,000"
Joint,AXLL,Axiall Corporation,Stock,Sale (Full),07/13/2016,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,07/13/2016,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,07/13/2016,"$1,001 - $15,000"
